pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,wordscore,sentscore,letterscore,letterscoreraw,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_wordscore,r2_sentscore,r2_letterscore,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
4301031,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,7,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,-1.271534,39.10257,40,8,0,0,4,0,0,2.4,0,0,.6,2,3,0,5,5.6,-.827381,.6768798,-.3071998,.7168056,-.2636461,.9890679,-.2622618,.4757217,1,,,,,,,,,,,,,,
4301032,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,8,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,-.2373208,40.38461,41,9,0,0,7,15,0,4.2,5.142857,0,2.335714,1,1,0,2,4.335714,-.8325379,.6671414,-.3048866,.7120606,-.2525551,.9759302,-.2681366,.4849615,0,7,0,6,25,0,3.6,8.571428,0,3.042857,13,7,6,0,16.04286
4301033,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,-.1884053,42.30769,43,9,0,0,1,16,0,.6,5.485714,0,1.521429,4,1,0,5,6.521429,-.8330717,.6658308,-.3090277,.7191975,-.2636461,.9890679,-.2652795,.4821555,0,13,6,0,23,0,0,7.885714,0,3.471428,16,5,6,5,19.47143
4301034,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,7,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,-.0975623,44.23077,45,9,0,0,5,24,0,3,8.228572,0,2.807143,5,6,0,11,13.80714,-.8341323,.6631852,-.3278504,.7082458,-.2996771,.9588718,-.2698739,.4853916,0,10,6,0,40,0,0,13.71429,0,4.928572,8,5,3,0,12.92857
4301035,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,10,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,-.0975623,43.58974,44,9,0,4,0,42,2,0,14.4,4.8,5.8,5,4,0,9,14.8,-.8341323,.6631852,-.3310568,.7025535,-.2853492,.9775965,-.2824048,.4675917,0,12,14,8,70,7,4.8,24,16.8,14.9,16,7,4,5,30.9
4301037,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,.1190635,46.79487,47,10,0,0,0,31,0,0,10.62857,0,2.657143,4,4,2,10,12.65714,-.8370267,.6557393,-.3243399,.7135156,-.2921833,.9694507,-.2693144,.4853488,0,10,4,0,63,3,0,21.6,7.2,8.2,12,5,6,1,20.2
4301038,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,8,0,1,25.11506,.6692453,-.8192898,1,0,0,1,0,0,.1330393,48.71795,49,10,0,0,8,34,0,4.8,11.65714,0,4.114285,3,4,0,7,11.11429,-.8372313,.6552026,-.3199597,.7184507,-.2734455,.987371,-.2750196,.4820522,0,9,0,0,45,0,0,15.42857,0,3.857143,12,4,6,2,15.85714
4301039,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,8,0,1,25.11506,.6692453,-.8192898,0,1,0,0,1,0,.1959307,51.92308,52,11,0,8,0,0,0,0,0,0,2,5,4,0,9,11,-.8381783,.6527004,-.3196499,.7187213,-.2853492,.9775965,-.2669368,.4841239,1,,,,,,,,,,,,,,
4301041,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.2238824,54.48718,55,11,0,0,8,17,0,4.8,5.828571,0,2.657143,4,2,0,6,8.657143,.8326821,.440222,.3706687,1.167156,.3182974,.9561394,.3172202,1.325094,0,10,0,0,56,0,0,19.2,0,4.8,13,6,7,0,17.8
4301042,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,10,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.2238824,53.84615,54,11,0,0,8,19,0,4.8,6.514286,0,2.828571,0,0,0,0,2.828571,.8326821,.440222,.3972256,1.141775,.379409,.8428559,.3162494,1.325594,1,,,,,,,,,,,,,,
4301044,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,11,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.258822,55.76923,56,12,0,0,5,13,0,3,4.457143,0,1.864286,3,5,0,8,9.864285,.8323115,.4415259,.3660271,1.170599,.3040395,.9661766,.3218488,1.322613,0,12,20,4,57,6,2.4,19.54286,14.4,14.08571,11,6,4,1,25.08571
4301045,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,11,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.26581,57.05128,58,12,0,0,2,17,0,1.2,5.828571,0,1.757143,2,3,0,5,6.757143,.8322391,.441778,.3785374,1.160555,.3263871,.9468694,.3224922,1.322255,0,12,0,6,37,0,3.6,12.68571,0,4.071429,8,3,3,2,12.07143
4301046,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,11,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.2797858,58.33333,59,12,0,6,1,1,0,.6,.3428572,0,1.735714,4,2,0,6,7.735714,.8320957,.4422737,.3743964,1.164141,.3182974,.9561394,.3226214,1.322183,0,12,2,0,6,0,0,2.057143,0,1.014286,11,4,5,2,12.01429
4301048,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.3147255,60.89743,61,13,0,0,8,41,0,4.8,14.05714,0,4.714286,3,4,2,9,13.71429,.8317466,.4434632,.352939,1.177957,.2977847,.9671642,.3062394,1.330276,0,11,0,8,58,0,4.8,19.88571,0,6.171429,15,5,7,3,21.17143
4301050,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.5313512,63.46154,64,13,0,0,0,34,0,0,11.65714,0,2.914286,4,5,1,10,12.91429,.8298786,.4492809,.3554524,1.176868,.2920719,.9654667,.315768,1.325839,0,11,0,8,60,2,4.8,20.57143,4.8,7.542857,14,4,7,3,21.54286
4301052,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.6221943,67.30769,68,14,0,0,0,28,0,0,9.6,0,2.4,6,5,2,13,15.4,.8292472,.4509384,.3479826,1.179511,.2780388,.9426814,.3186961,1.32432,0,11,20,18,70,6,10.8,24,14.4,17.3,19,8,7,4,36.3
4301054,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.6711097,68.58974,69,14,0,0,0,6,0,0,2.057143,0,.5142857,4,3,0,7,7.514286,.8289446,.4516424,.3753167,1.163365,.3108644,.9625235,.3302832,1.31771,0,12,4,0,26,0,0,8.914286,0,3.228571,12,7,4,1,15.22857
4301056,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.7130373,71.15385,72,15,0,0,0,22,0,0,7.542857,0,1.885714,4,4,1,9,10.88571,.8287062,.4521412,.362306,1.173079,.2977847,.9671642,.3217206,1.322683,0,11,0,0,49,1,0,16.8,2.4,4.8,12,6,6,0,16.8
4301057,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.740989,72.4359,73,15,0,0,7,18,0,4.2,6.171429,0,2.592857,1,2,0,3,5.592857,.8285578,.4524202,.3837198,1.155751,.3447958,.9185185,.3175869,1.324903,0,10,8,4,49,2,2.4,16.8,4.8,8,9,3,4,2,17
4301058,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,1,0,75.11506,.4479141,.8192897,0,1,0,0,1,0,.7619528,73.71795,74,15,0,0,4,26,0,2.4,8.914286,0,2.828571,1,4,1,6,8.828571,.8284523,.4526014,.3699931,1.16768,.3182974,.9561394,.3162494,1.325594,0,12,6,0,44,0,0,15.08571,0,5.271429,12,5,4,3,17.27143
4301059,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,.8178563,75,75,15,0,20,1,36,7,.6,12.34286,16.8,12.43571,4,5,0,9,21.43571,.828194,.4529667,.3338873,1.176638,.2977847,.9671642,.2765508,1.33488,0,10,24,40,70,8,24,24,19.2,22.8,16,8,5,3,38.8
4301060,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,.8318321,76.28205,77,16,0,0,0,32,2,0,10.97143,4.8,3.942857,5,5,1,11,14.94286,.8281348,.4530313,.3492817,1.179188,.2868817,.9609771,.3101898,1.328538,0,13,14,1,67,7,.6,22.97143,16.8,13.59286,16,5,7,4,29.59286
4301062,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,12,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,.9156872,78.84615,79,16,0,0,7,26,2,4.2,8.914286,4.8,4.478571,2,4,0,6,10.47857,.8278251,.4531938,.363767,1.172137,.3182974,.9561394,.3074259,1.32977,1,,,,,,,,,,,,,,
4301063,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,.936651,80.1282,81,17,0,18,7,42,8,4.2,14.4,19.2,13.95,5,3,3,11,24.95,.8277599,.4531739,.3283262,1.168181,.2868817,.9609771,.2727548,1.332851,0,10,22,16,70,10,9.6,24,24,19.9,15,8,4,3,34.9
4301064,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,11,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,.9715906,81.41026,82,17,0,24,15,63,9,9,21.6,21.6,19.05,4,4,3,11,30.05,.8276616,.453087,.3241147,1.144115,.2868817,.9609771,.2656704,1.315691,0,11,24,38,70,9,22.8,24,21.6,23.1,12,7,3,2,35.1
4301065,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,12,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.020506,82.69231,83,17,0,0,1,15,1,.6,5.142857,2.4,2.035714,5,5,1,11,13.03571,.8275471,.4528516,.3550642,1.177048,.2868817,.9609771,.3208283,1.323173,1,,,,,,,,,,,,,,
4301067,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.062434,85.25641,86,18,0,8,0,26,0,0,8.914286,0,4.228571,2,6,0,8,12.22857,.8274702,.4525439,.357691,1.175754,.3040395,.9661766,.308704,1.32921,0,12,4,0,70,3,0,24,7.2,8.8,18,8,7,3,26.8
4301069,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,13,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.118337,87.82051,88,18,0,0,2,25,0,1.2,8.571428,0,2.442857,5,6,0,11,13.44286,.8273982,.4519804,.35378,1.177613,.2868817,.9609771,.3184485,1.324451,0,13,14,2,57,3,1.2,19.54286,7.2,10.48571,19,6,9,4,29.48571
4301070,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,11,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.216168,89.10256,90,18,0,0,1,16,0,.6,5.485714,0,1.521429,5,3,0,8,9.521429,.8273566,.4505677,.3673182,1.169679,.3040395,.9661766,.3239231,1.32145,0,11,0,2,56,0,1.2,19.2,0,5.1,14,4,7,3,19.1
4301071,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.265084,91.02564,92,19,0,24,17,70,10,10.2,24,24,20.55,4,4,3,11,31.55,.8273764,.449655,.3238856,1.133501,.2868817,.9609771,.2656978,1.306211,0,10,24,36,70,10,21.6,24,24,23.4,17,8,5,4,40.4
4301073,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,8,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.334963,92.30769,93,19,0,16,1,40,7,.6,13.71429,16.8,11.77857,5,4,1,10,21.77857,.8274519,.4481081,.3332571,1.176053,.2920719,.9654667,.2784093,1.335425,0,12,20,32,70,8,19.2,24,19.2,20.6,16,7,7,2,36.6
4301076,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,13,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.621468,96.79487,97,20,0,0,2,15,0,1.2,5.142857,0,1.585714,3,2,0,5,6.585714,.8283523,.4386469,.3792827,1.159885,.3263871,.9468694,.3235307,1.321672,0,12,0,8,24,1,4.8,8.228572,2.4,3.857143,8,3,4,1,11.85714
4301078,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.11506,.4479141,.8192897,0,1,0,0,0,1,1.942913,99.35897,100,20,0,12,0,37,3,0,12.68571,7.2,7.971429,4,5,2,11,18.97143,.8305294,.4214608,.3389589,1.179456,.2868817,.9609771,.2916046,1.335052,1,,,,,,,,,,,,,,
4321001,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.515106,2.380955,3,1,0,0,3,6,1,1.8,2.057143,2.4,1.564286,3,4,0,7,8.564285,-.7824871,.4122856,-.4773036,.754873,-.5629182,.7994427,-.2362553,.6545857,0,11,18,0,28,5,0,9.6,12,9.9,13,4,6,3,22.9
4321002,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.515106,1.587301,2,1,0,0,8,10,0,4.8,3.428571,0,2.057143,0,2,0,2,4.057143,-.7824871,.4122856,-.4691518,.7507144,-.5508221,.7959434,-.2384784,.6556438,0,10,0,0,24,0,0,8.228572,0,2.057143,9,4,5,0,11.05714
4321003,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,1,8,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.613388,3.968251,4,1,0,0,0,0,0,0,0,0,0,2,2,0,4,4,-.7829369,.4066656,-.4690796,.7505263,-.553269,.8050017,-.2297055,.6452966,1,,,,,,,,,,,,,,
4321004,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.220259,5.555558,6,2,0,0,10,1,0,6,.3428572,0,1.585714,1,1,0,2,3.585714,-.7819439,.4240724,-.4685796,.7490559,-.5508221,.7959434,-.2363503,.6546499,0,11,12,14,10,0,8.4,3.428571,0,5.957143,5,1,4,0,10.95714
4321005,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.171118,7.142854,8,2,0,2,0,11,1,0,3.771429,2.4,2.042857,3,3,0,6,8.042857,-.7819684,.4253474,-.4761142,.755436,-.5589181,.8037574,-.2384129,.6556253,0,9,0,6,18,0,3.6,6.171429,0,2.442857,9,4,5,0,11.44286
4321006,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,8,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.121977,8.730162,9,2,0,0,9,9,0,5.4,3.085714,0,2.121428,1,0,0,1,3.121428,-.7820252,.4264353,-.4680692,.7471804,-.5508675,.7870909,-.2387742,.6557177,1,,,,,,,,,,,,,,
4321007,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-1.220259,10.31746,11,3,0,0,0,3,0,0,1.028571,0,.2571429,3,2,0,5,5.257143,-.7819439,.4240724,-.4708501,.7538536,-.555701,.805616,-.2307305,.6474652,0,11,14,24,35,7,14.4,12,16.8,14.3,16,8,8,0,30.3
4321008,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-.9745539,11.90476,12,3,0,0,0,1,1,0,.3428572,2.4,.6857143,2,5,1,8,8.685715,-.7823878,.4286006,-.47759,.7547033,-.5677096,.7926227,-.2324835,.6505071,0,10,4,0,8,0,0,2.742857,0,1.685714,11,7,2,2,12.68571
4321009,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-.9254128,14.28571,15,3,0,0,0,2,0,0,.6857143,0,.1714286,2,1,0,3,3.171429,-.782572,.4289631,-.4681216,.7473941,-.5516347,.8018307,-.2303866,.6467714,0,10,0,8,10,0,4.8,3.428571,0,2.057143,9,5,4,0,11.05714
4321010,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-.8762717,19.04762,20,4,0,0,2,21,0,1.2,7.2,0,2.1,3,4,0,7,9.1,-.782788,.4291485,-.4785931,.7540151,-.5629182,.7994427,-.2386755,.6556947,0,9,0,3,23,0,1.8,7.885714,0,2.421428,9,5,4,0,11.42143
4321011,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,11,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-.8762717,15.87301,16,4,0,0,0,9,0,0,3.085714,0,.7714286,0,2,0,2,2.771429,-.782788,.4291485,-.4677195,.7456041,-.5508221,.7959434,-.2328409,.6510312,0,11,0,4,14,0,2.4,4.8,0,1.8,4,3,0,1,5.8
4321013,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,11,1,1,26.21528,.4233463,-.7733825,1,0,1,0,0,0,-.8271306,22.22222,23,5,0,4,0,0,0,0,0,0,1,3,3,0,6,7,-.7830355,.4291578,-.4739282,.7557554,-.5589181,.8037574,-.233805,.6522941,0,12,0,0,0,0,0,0,0,0,8,2,6,0,8
